,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
1771,Indonesia,IDN,2021-01-30,502955.0,482145.0,20810.0,51762.0,0.18,0.18,0.01,189.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1772,Indonesia,IDN,2021-01-31,515681.0,493133.0,22548.0,52348.0,0.19,0.18,0.01,191.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1773,Indonesia,IDN,2021-02-01,574938.0,539532.0,35406.0,58997.0,0.21,0.2,0.01,216.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1774,Indonesia,IDN,2021-02-02,648259.0,596260.0,51999.0,57511.0,0.24,0.22,0.02,210.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1775,Indonesia,IDN,2021-02-03,717647.0,646026.0,71621.0,58521.0,0.26,0.24,0.03,214.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1776,Indonesia,IDN,2021-02-04,796819.0,700266.0,96553.0,60433.0,0.29,0.26,0.04,221.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1777,Indonesia,IDN,2021-02-05,865609.0,744884.0,120725.0,64187.0,0.32,0.27,0.04,235.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1778,Indonesia,IDN,2021-02-06,914303.0,777096.0,137207.0,58764.0,0.33,0.28,0.05,215.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1779,Indonesia,IDN,2021-02-07,923449.0,784318.0,139131.0,58253.0,0.34,0.29,0.05,213.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1780,Indonesia,IDN,2021-02-08,985855.0,814585.0,171270.0,58702.0,0.36,0.3,0.06,215.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1781,Indonesia,IDN,2021-02-09,1066860.0,845407.0,221453.0,59800.0,0.39,0.31,0.08,219.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1782,Indonesia,IDN,2021-02-10,1248797.0,969546.0,279251.0,75879.0,0.46,0.35,0.1,277.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1783,Indonesia,IDN,2021-02-11,1362791.0,1017186.0,345605.0,80853.0,0.5,0.37,0.13,296.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1784,Indonesia,IDN,2021-02-12,,,,79099.0,,,,289.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1785,Indonesia,IDN,2021-02-13,1475812.0,1060326.0,415486.0,80216.0,0.54,0.39,0.15,293.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1786,Indonesia,IDN,2021-02-14,1494325.0,1068747.0,425578.0,81554.0,0.55,0.39,0.16,298.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1787,Indonesia,IDN,2021-02-15,1578720.0,1096095.0,482625.0,84695.0,0.58,0.4,0.18,310.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1788,Indonesia,IDN,2021-02-16,1658110.0,1120963.0,537147.0,84464.0,0.61,0.41,0.2,309.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1789,Indonesia,IDN,2021-02-17,1747267.0,1149939.0,597328.0,71210.0,0.64,0.42,0.22,260.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1790,Indonesia,IDN,2021-02-18,1787976.0,1164144.0,623832.0,60741.0,0.65,0.43,0.23,222.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1791,Indonesia,IDN,2021-02-19,,,,64721.0,,,,237.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1792,Indonesia,IDN,2021-02-20,1956725.0,1224091.0,732634.0,68702.0,0.72,0.45,0.27,251.0,Sinovac,Ministry of Health,https://www.kemkes.go.id/
1793,Iran,IRN,2021-02-08,0.0,0.0,,,0.0,0.0,,,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1794,Iran,IRN,2021-02-09,3000.0,3000.0,,3000.0,0.0,0.0,,36.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1795,Iran,IRN,2021-02-10,,,,1938.0,,,,23.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1796,Iran,IRN,2021-02-11,,,,1583.0,,,,19.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1797,Iran,IRN,2021-02-12,,,,1406.0,,,,17.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1798,Iran,IRN,2021-02-13,,,,1300.0,,,,15.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1799,Iran,IRN,2021-02-14,,,,1229.0,,,,15.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1800,Iran,IRN,2021-02-15,,,,1179.0,,,,14.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1801,Iran,IRN,2021-02-16,,,,875.0,,,,10.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1802,Iran,IRN,2021-02-17,10000.0,10000.0,,875.0,0.01,0.01,,10.0,Sputnik V,Government of Iran,https://www.bloomberg.com/news/articles/2021-02-17/iran-vaccine-boasts-total-protection-against-u-k-covid-strain
1803,Ireland,IRL,2020-12-31,1800.0,,,,0.04,,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1804,Ireland,IRL,2021-01-01,,,,550.0,,,,111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1805,Ireland,IRL,2021-01-02,,,,550.0,,,,111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1806,Ireland,IRL,2021-01-03,,,,550.0,,,,111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1807,Ireland,IRL,2021-01-04,4000.0,,,550.0,0.08,,,111.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1808,Ireland,IRL,2021-01-05,,,,1194.0,,,,242.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1809,Ireland,IRL,2021-01-06,,,,1624.0,,,,329.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1810,Ireland,IRL,2021-01-07,15314.0,,,1931.0,0.31,,,391.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1811,Ireland,IRL,2021-01-08,,,,3028.0,,,,613.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1812,Ireland,IRL,2021-01-09,,,,4124.0,,,,835.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1813,Ireland,IRL,2021-01-10,40000.0,,,5221.0,0.81,,,1057.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1814,Ireland,IRL,2021-01-11,,,,6919.0,,,,1401.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1815,Ireland,IRL,2021-01-12,,,,8157.0,,,,1652.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1816,Ireland,IRL,2021-01-13,77303.0,,,9394.0,1.57,,,1902.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1817,Ireland,IRL,2021-01-14,,,,9452.0,,,,1914.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1818,Ireland,IRL,2021-01-15,,,,8873.0,,,,1797.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1819,Ireland,IRL,2021-01-16,,,,8293.0,,,,1679.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1820,Ireland,IRL,2021-01-17,94000.0,,,7714.0,1.9,,,1562.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1821,Ireland,IRL,2021-01-18,,,,7267.0,,,,1472.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1822,Ireland,IRL,2021-01-19,,,,6819.0,,,,1381.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1823,Ireland,IRL,2021-01-20,121900.0,,,6371.0,2.47,,,1290.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1824,Ireland,IRL,2021-01-21,,,,6528.0,,,,1322.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1825,Ireland,IRL,2021-01-22,,,,6686.0,,,,1354.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1826,Ireland,IRL,2021-01-23,,,,6843.0,,,,1386.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1827,Ireland,IRL,2021-01-24,143000.0,,,7000.0,2.9,,,1418.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1828,Ireland,IRL,2021-01-25,,,,6552.0,,,,1327.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1829,Ireland,IRL,2021-01-26,,,,6105.0,,,,1236.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1830,Ireland,IRL,2021-01-27,161500.0,147700.0,13800.0,5657.0,3.27,2.99,0.28,1146.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1831,Ireland,IRL,2021-01-28,,,,6271.0,,,,1270.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1832,Ireland,IRL,2021-01-29,,,,6886.0,,,,1395.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1833,Ireland,IRL,2021-01-30,,,,7500.0,,,,1519.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1834,Ireland,IRL,2021-01-31,199800.0,150500.0,49300.0,8114.0,4.05,3.05,1.0,1643.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1835,Ireland,IRL,2021-02-01,,,,8118.0,,,,1644.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1836,Ireland,IRL,2021-02-02,,,,8122.0,,,,1645.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1837,Ireland,IRL,2021-02-03,,,,8126.0,,,,1646.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1838,Ireland,IRL,2021-02-04,,,,7643.0,,,,1548.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1839,Ireland,IRL,2021-02-05,230766.0,151212.0,79554.0,7159.0,4.67,3.06,1.61,1450.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1840,Ireland,IRL,2021-02-06,,,,6486.0,,,,1314.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1841,Ireland,IRL,2021-02-07,240487.0,153654.0,86833.0,5812.0,4.87,3.11,1.76,1177.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1842,Ireland,IRL,2021-02-08,243353.0,154900.0,88453.0,5337.0,4.93,3.14,1.79,1081.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1843,Ireland,IRL,2021-02-09,248284.0,158904.0,89380.0,5157.0,5.03,3.22,1.81,1044.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1844,Ireland,IRL,2021-02-10,256681.0,166863.0,89818.0,5472.0,5.2,3.38,1.82,1108.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1845,Ireland,IRL,2021-02-11,261073.0,171239.0,89834.0,5214.0,5.29,3.47,1.82,1056.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1846,Ireland,IRL,2021-02-12,265237.0,175238.0,89999.0,4924.0,5.37,3.55,1.82,997.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1847,Ireland,IRL,2021-02-13,268551.0,176926.0,91625.0,4704.0,5.44,3.58,1.86,953.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1848,Ireland,IRL,2021-02-14,271942.0,180192.0,91750.0,4494.0,5.51,3.65,1.86,910.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1849,Ireland,IRL,2021-02-15,280581.0,182193.0,98388.0,5318.0,5.68,3.69,1.99,1077.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1850,Ireland,IRL,2021-02-16,293752.0,187893.0,105859.0,6495.0,5.95,3.81,2.14,1315.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1851,Ireland,IRL,2021-02-17,310900.0,197609.0,113291.0,7746.0,6.3,4.0,2.29,1569.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1852,Ireland,IRL,2021-02-18,326475.0,205955.0,120520.0,9343.0,6.61,4.17,2.44,1892.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1853,Ireland,IRL,2021-02-19,340704.0,214384.0,126320.0,10781.0,6.9,4.34,2.56,2183.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/
1854,Isle of Man,IMN,2021-01-21,3558.0,,,,4.18,,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1855,Isle of Man,IMN,2021-01-22,3648.0,,,90.0,4.29,,,1058.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1856,Isle of Man,IMN,2021-01-23,,,,138.0,,,,1623.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1857,Isle of Man,IMN,2021-01-24,,,,155.0,,,,1823.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1858,Isle of Man,IMN,2021-01-25,4209.0,3897.0,312.0,163.0,4.95,4.58,0.37,1917.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1859,Isle of Man,IMN,2021-01-26,4886.0,4247.0,639.0,266.0,5.75,4.99,0.75,3128.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1860,Isle of Man,IMN,2021-01-27,5587.0,4550.0,1037.0,338.0,6.57,5.35,1.22,3975.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1861,Isle of Man,IMN,2021-01-28,6281.0,5243.0,1038.0,389.0,7.39,6.17,1.22,4575.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1862,Isle of Man,IMN,2021-01-29,6859.0,5829.0,1030.0,459.0,8.07,6.86,1.21,5398.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1863,Isle of Man,IMN,2021-01-30,,,,484.0,,,,5692.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1864,Isle of Man,IMN,2021-01-31,,,,508.0,,,,5974.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1865,Isle of Man,IMN,2021-02-01,,,,533.0,,,,6268.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1866,Isle of Man,IMN,2021-02-02,8302.0,6883.0,1419.0,488.0,9.76,8.09,1.67,5739.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1867,Isle of Man,IMN,2021-02-03,9563.0,7387.0,2176.0,568.0,11.25,8.69,2.56,6680.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1868,Isle of Man,IMN,2021-02-04,10213.0,8030.0,2183.0,562.0,12.01,9.44,2.57,6609.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1869,Isle of Man,IMN,2021-02-05,10224.0,8041.0,2183.0,481.0,12.02,9.46,2.57,5657.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1870,Isle of Man,IMN,2021-02-06,10852.0,8669.0,2183.0,519.0,12.76,10.19,2.57,6104.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1871,Isle of Man,IMN,2021-02-07,11247.0,9063.0,2184.0,524.0,13.23,10.66,2.57,6162.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1872,Isle of Man,IMN,2021-02-08,11654.0,9466.0,2188.0,530.0,13.71,11.13,2.57,6233.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1873,Isle of Man,IMN,2021-02-09,12026.0,9469.0,2557.0,532.0,14.14,11.14,3.01,6256.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1874,Isle of Man,IMN,2021-02-10,12441.0,9485.0,2956.0,411.0,14.63,11.15,3.48,4833.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1875,Isle of Man,IMN,2021-02-11,12816.0,9488.0,3328.0,372.0,15.07,11.16,3.91,4375.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1876,Isle of Man,IMN,2021-02-12,12817.0,9489.0,3328.0,370.0,15.07,11.16,3.91,4351.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1877,Isle of Man,IMN,2021-02-13,13497.0,10170.0,3327.0,378.0,15.87,11.96,3.91,4445.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1878,Isle of Man,IMN,2021-02-14,13733.0,10405.0,3328.0,355.0,16.15,12.24,3.91,4175.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1879,Isle of Man,IMN,2021-02-15,,,,336.0,,,,3951.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1880,Isle of Man,IMN,2021-02-16,14272.0,10678.0,3594.0,321.0,16.78,12.56,4.23,3775.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1881,Isle of Man,IMN,2021-02-17,14806.0,10949.0,3857.0,338.0,17.41,12.88,4.54,3975.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1882,Isle of Man,IMN,2021-02-18,15294.0,11184.0,4110.0,354.0,17.99,13.15,4.83,4163.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1883,Isle of Man,IMN,2021-02-19,17150.0,12467.0,4683.0,619.0,20.17,14.66,5.51,7280.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1884,Isle of Man,IMN,2021-02-20,17180.0,12468.0,4712.0,526.0,20.2,14.66,5.54,6186.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1885,Isle of Man,IMN,2021-02-21,17499.0,12766.0,4733.0,538.0,20.58,15.01,5.57,6327.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1886,Isle of Man,IMN,2021-02-22,17807.0,13075.0,4732.0,544.0,20.94,15.38,5.56,6398.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/
1887,Israel,ISR,2020-12-19,60.0,60.0,,,0.0,0.0,,,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
1888,Israel,ISR,2020-12-20,7421.0,7421.0,,7361.0,0.09,0.09,,850.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
1889,Israel,ISR,2020-12-21,32302.0,32302.0,,16121.0,0.37,0.37,,1863.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
1890,Israel,ISR,2020-12-22,76938.0,76938.0,,25626.0,0.89,0.89,,2961.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
1891,Israel,ISR,2020-12-23,139906.0,139906.0,,34962.0,1.62,1.62,,4039.0,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general
